*SOIL INORGANIC N BALANCE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  JAN 24, 2025 01:19:59

*RUN   1        : silt_loam_13in_irr        MZCER048 UNLI2201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2201 MZ IRRIGATED MAIZE PRODUCTION
 DATA PATH      :
 TREATMENT  1   : silt_loam_13in_irr        MZCER048
  
!               |------------------- STATE VARIABLES -------------------|---- ADDED ---|----------------------------- REMOVED TODAY --------------------------|    DAILY     CUMUL
@YEAR DOY  DAS     NO3     NH4   TUREA   TNGAS  FLOODN  ALGFIX  UNFERT   AFERT  AMINER  RIMMOB    RLCH    RLTD    RNUP    RNRO    RAML   N2OED    N2ED    NOED      DBAL      CBAL
 2022 250  130  12.082   2.080   0.000   0.074   0.000   0.000   0.000     0.0  0.3595  0.0000  0.0000  0.0000  0.3458  0.0000  0.0000  0.0004  0.0000  0.0029    0.0000   -0.0000
 2022 251  131  12.080   2.082   0.000   0.073   0.000   0.000   0.000     0.0  0.3507  0.0000  0.0000  0.0000  0.3474  0.0000  0.0000  0.0004  0.0000  0.0029   -0.0000   -0.0000
 2022 252  132  12.113   2.079   0.000   0.073   0.000   0.000   0.000     0.0  0.3739  0.0000  0.0000  0.0000  0.3414  0.0000  0.0000  0.0004  0.0000  0.0028    0.0000   -0.0000
 2022 253  133  12.124   2.079   0.000   0.073   0.000   0.000   0.000     0.0  0.3633  0.0000  0.0000  0.0000  0.3500  0.0000  0.0000  0.0004  0.0000  0.0028    0.0000   -0.0000
 2022 254  134  11.899   2.083   0.000   0.073   0.000   0.000   0.000     0.0  0.3606  0.0000  0.0000  0.0000  0.5783  0.0000  0.0000  0.0004  0.0000  0.0025   -0.0000   -0.0000
 2022 255  135  11.791   2.088   0.000   0.072   0.000   0.000   0.000     0.0  0.3201  0.0000  0.0000  0.0000  0.4209  0.0000  0.0000  0.0004  0.0000  0.0026   -0.0000   -0.0000
 2022 256  136  11.741   2.091   0.000   0.071   0.000   0.000   0.000     0.0  0.3004  0.0000  0.0000  0.0000  0.3440  0.0000  0.0000  0.0004  0.0000  0.0027    0.0000   -0.0000
 2022 257  137  11.679   2.092   0.000   0.070   0.000   0.000   0.000     0.0  0.2702  0.0000  0.0000  0.0000  0.3300  0.0000  0.0000  0.0004  0.0000  0.0027   -0.0000   -0.0000
 2022 258  138  11.659   2.095   0.000   0.069   0.000   0.000   0.000     0.0  0.2995  0.0000  0.0000  0.0000  0.3136  0.0000  0.0000  0.0004  0.0000  0.0028    0.0000   -0.0000
 2022 259  139  11.664   2.098   0.000   0.069   0.000   0.000   0.000     0.0  0.3314  0.0000  0.0000  0.0000  0.3207  0.0000  0.0000  0.0004  0.0000  0.0027    0.0000   -0.0000
 2022 260  140  11.669   2.107   0.000   0.070   0.000   0.000   0.000     0.0  0.3836  0.0000  0.0000  0.0000  0.3678  0.0000  0.0000  0.0001  0.0000  0.0007    0.0000   -0.0000
 2022 261  141  12.069   2.112   0.000   0.071   0.000   0.000   0.000     0.0  0.4080  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000  0.0022   -0.0000   -0.0000
 2022 262  142  12.475   2.115   0.000   0.070   0.000   0.000   0.000     0.0  0.4122  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0005  0.0000  0.0032    0.0000   -0.0000
 2022 263  143  12.874   2.118   0.000   0.070   0.000   0.000   0.000     0.0  0.4051  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0004  0.0000  0.0031   -0.0000   -0.0000


!SOIL INORGANIC N BALANCE                         Initial               Final
!                                                Year/Doy            Year/Doy
!                                                2022/121            2022/263
!                                               (kg[N]/ha)          (kg[N]/ha)
! Soil N state variables:
!   Soil NO3                                         0.00               12.87
!   Soil NH4                                         0.00                2.12
!   Soil Urea                                        0.00                0.00
!   Soil N gases                                     0.00                0.07
!   Unreleased fert N                                                    0.00

! N additions:
!   Fertilizer N                                     0.00
!   Mineralized N                                   60.70

! N subtractions:
!   N immobilized                                                        0.00
!   N leached                                                            2.47
!   N loss to tile drainage                                              0.00
!   N Uptake From Soil                                                  42.67
!   NH3 loss                                                             0.00
!   N2O loss                                                             0.05
!   N2 loss                                                              0.14
!   NO loss                                                              0.30

!   Total N balance                                 60.70               60.70
!   Balance                                                            -0.000
