*SOIL INORGANIC N BALANCE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  FEB 07, 2025 20:08:35

*RUN   1        : silt_loam_13in_irr        MZCER048 UNLI2201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2201 MZ IRRIGATED MAIZE PRODUCTION
 DATA PATH      :
 TREATMENT  1   : silt_loam_13in_irr        MZCER048
  
!               |------------------- STATE VARIABLES -------------------|---- ADDED ---|----------------------------- REMOVED TODAY --------------------------|    DAILY     CUMUL
@YEAR DOY  DAS     NO3     NH4   TUREA   TNGAS  FLOODN  ALGFIX  UNFERT   AFERT  AMINER  RIMMOB    RLCH    RLTD    RNUP    RNRO    RAML   N2OED    N2ED    NOED      DBAL      CBAL
 2022 250  130  11.850   2.089   0.000   0.072   0.000   0.000   0.000     0.0  0.3475  0.0000  0.0000  0.0000  0.3444  0.0000  0.0000  0.0004  0.0000  0.0028   -0.0000    0.0000
 2022 251  131  11.839   2.090   0.000   0.071   0.000   0.000   0.000     0.0  0.3381  0.0000  0.0000  0.0000  0.3457  0.0000  0.0000  0.0004  0.0000  0.0028    0.0000    0.0000
 2022 252  132  11.860   2.086   0.000   0.071   0.000   0.000   0.000     0.0  0.3602  0.0000  0.0000  0.0000  0.3397  0.0000  0.0000  0.0004  0.0000  0.0028   -0.0000    0.0000
 2022 253  133  11.862   2.085   0.000   0.070   0.000   0.000   0.000     0.0  0.3501  0.0000  0.0000  0.0000  0.3463  0.0000  0.0000  0.0004  0.0000  0.0028    0.0000    0.0000
 2022 254  134  11.629   2.089   0.000   0.070   0.000   0.000   0.000     0.0  0.3485  0.0000  0.0000  0.0000  0.5751  0.0000  0.0000  0.0003  0.0000  0.0024   -0.0000    0.0000
 2022 255  135  11.511   2.093   0.000   0.070   0.000   0.000   0.000     0.0  0.3098  0.0000  0.0000  0.0000  0.4210  0.0000  0.0000  0.0004  0.0000  0.0026   -0.0000   -0.0000
 2022 256  136  11.452   2.096   0.000   0.069   0.000   0.000   0.000     0.0  0.2906  0.0000  0.0000  0.0000  0.3441  0.0000  0.0000  0.0004  0.0000  0.0026   -0.0000   -0.0000
 2022 257  137  11.384   2.096   0.000   0.068   0.000   0.000   0.000     0.0  0.2615  0.0000  0.0000  0.0000  0.3277  0.0000  0.0000  0.0004  0.0000  0.0027    0.0000    0.0000
 2022 258  138  11.357   2.100   0.000   0.067   0.000   0.000   0.000     0.0  0.2895  0.0000  0.0000  0.0000  0.3112  0.0000  0.0000  0.0004  0.0000  0.0027    0.0000    0.0000
 2022 259  139  11.354   2.103   0.000   0.066   0.000   0.000   0.000     0.0  0.3201  0.0000  0.0000  0.0000  0.3179  0.0000  0.0000  0.0004  0.0000  0.0027    0.0000    0.0000
 2022 260  140  11.351   2.112   0.000   0.068   0.000   0.000   0.000     0.0  0.3712  0.0000  0.0000  0.0000  0.3622  0.0000  0.0000  0.0001  0.0000  0.0007    0.0000    0.0000
 2022 261  141  11.739   2.116   0.000   0.069   0.000   0.000   0.000     0.0  0.3955  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0003  0.0000  0.0021    0.0000    0.0000
 2022 262  142  12.133   2.119   0.000   0.068   0.000   0.000   0.000     0.0  0.3994  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0004  0.0000  0.0031   -0.0000    0.0000
 2022 263  143  12.519   2.123   0.000   0.068   0.000   0.000   0.000     0.0  0.3924  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0004  0.0000  0.0030    0.0000    0.0000


!SOIL INORGANIC N BALANCE                         Initial               Final
!                                                Year/Doy            Year/Doy
!                                                2022/121            2022/263
!                                               (kg[N]/ha)          (kg[N]/ha)
! Soil N state variables:
!   Soil NO3                                         0.00               12.52
!   Soil NH4                                         0.00                2.12
!   Soil Urea                                        0.00                0.00
!   Soil N gases                                     0.00                0.07
!   Unreleased fert N                                                    0.00

! N additions:
!   Fertilizer N                                     0.00
!   Mineralized N                                   60.00

! N subtractions:
!   N immobilized                                                        0.00
!   N leached                                                            1.27
!   N loss to tile drainage                                              0.00
!   N Uptake From Soil                                                  43.59
!   NH3 loss                                                             0.00
!   N2O loss                                                             0.05
!   N2 loss                                                              0.07
!   NO loss                                                              0.31

!   Total N balance                                 60.00               60.00
!   Balance                                                             0.000
