*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  JUN 03, 2025 03:15:25

*RUN   1        : farm_23                   MZCER048 UNLI2309    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2309 MZ PIO1366
 DATA PATH      :
 TREATMENT  1   : farm_23                   MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2020 240   131  446.81    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.36   0.00   0.00    0.00      0.01        0.00    0.00   -0.36    0.00    0.00
 2020 241   132  446.10    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   0.33   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.33    0.00    0.00
 2020 242   133  445.42    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   0.31   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.31    0.00    0.00
 2020 243   134  444.65    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.43   0.34   0.00   0.00    0.00      0.01        0.00   -0.00   -0.34    0.00    0.00
 2020 244   135  444.00    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.37   0.29   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.29    0.00    0.00
 2020 245   136  443.35    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.37   0.28   0.00   0.00    0.00      0.01        0.00   -0.00   -0.28    0.00    0.00
 2020 246   137  442.71    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   0.27   0.00   0.00    0.00      0.01        0.00    0.00   -0.27    0.00    0.00
 2020 247   138  442.06    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   0.27   0.00   0.00    0.00      0.01        0.00    0.00   -0.27    0.00    0.00
 2020 248   139  441.40    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.39   0.27   0.00   0.00    0.00      0.01        0.00   -0.00   -0.27    0.00    0.00
 2020 249   140  440.78    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.37   0.25   0.00   0.00    0.00      0.01        0.00   -0.00   -0.25    0.00    0.00
 2020 250   141  440.18    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   0.24   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.24    0.00    0.00
 2020 251   142  439.68    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.30   0.20   0.00   0.00    0.00      0.01        0.00   -0.00   -0.20    0.00    0.00
 2020 252   143  445.22    0.00    0.00   3.50   0.00   9.10   0.00    0.00   0.00   0.00   0.00   0.00   0.04   0.03   0.00   0.00   -0.00      0.01        5.60    0.00   -0.03    0.00    0.00
 2020 253   144  447.14    0.00    0.00   2.50   0.00   2.00   0.00    0.00   1.00   0.00   0.00   0.00   0.00   0.08   0.00   0.00   -0.00      0.01        2.00   -0.00   -0.08    0.00    0.00
 2020 254   145  447.01    0.00    0.00   0.52   0.00   0.00   0.00    0.00   1.99   0.00   0.00   0.00   0.00   0.12   0.00   0.00   -0.00      0.01        0.00    0.00   -0.12    0.00    0.00
 2020 255   146  447.05    0.00    0.00   2.28   0.00   2.30   0.00    0.00   0.42   0.00   0.00   0.00   0.00   0.08   0.00   0.00    0.00      0.01        0.11    0.00   -0.08    0.00    0.00
 2020 256   147  446.92    0.00    0.00   0.44   0.00   0.00   0.00    0.00   1.85   0.00   0.00   0.00   0.00   0.13   0.00   0.00   -0.00      0.01        0.00    0.00   -0.13    0.00    0.00
 2020 257   148  446.79    0.00    0.00   0.08   0.00   0.00   0.00    0.00   0.35   0.00   0.00   0.00   0.00   0.13   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.13    0.00    0.00
 2020 258   149  446.46    0.00    0.00   0.02   0.00   0.00   0.00    0.00   0.07   0.00   0.00   0.00   0.22   0.11   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.11    0.00    0.00
 2020 259   150  446.05    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.30   0.12   0.00   0.00    0.00      0.01        0.00   -0.00   -0.12    0.00    0.00
 2020 260   151  445.68    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.27   0.10   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.10    0.00    0.00
 2020 261   152  445.32    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.26   0.09   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.09    0.00    0.00
 2020 262   153  444.93    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   0.10   0.00   0.00   -0.00      0.01        0.00    0.00   -0.10    0.00    0.00
 2020 263   154  444.55    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   0.10   0.00   0.00   -0.00      0.01        0.00    0.00   -0.10    0.00    0.00
 2020 264   155  444.16    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   0.10   0.00   0.00    0.00      0.01        0.00    0.00   -0.10    0.00    0.00
 2020 265   156  443.84    0.00    0.00   0.95   0.00   1.00   0.00    0.00   0.00   0.00   0.00   0.00   0.28   0.09   0.00   0.00    0.00      0.01        0.05   -0.00   -0.09    0.00    0.00
 2020 266   157  443.74    0.00    0.00   0.18   0.00   0.00   0.00    0.00   0.77   0.00   0.00   0.00   0.00   0.09   0.00   0.00    0.00      0.01        0.00    0.00   -0.09    0.00    0.00
 2020 267   158  443.54    0.00    0.00   0.04   0.00   0.00   0.00    0.00   0.15   0.00   0.00   0.00   0.12   0.09   0.00   0.00    0.00      0.01        0.00   -0.00   -0.09    0.00    0.00
 2020 268   159  443.23    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.03   0.00   0.00   0.00   0.22   0.08   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.08    0.00    0.00

!     WATER BALANCE PARAMETERS
!     ========================                 --mm--

!     Soil H20 (start) on Year/day 2020/110    425.29
!     Soil H20 (final) on Year/day 2020/268    443.23
!     Effective Irrigation                       0.00
!     Precipitation                            234.90
!     Water added with new mulch                 0.87
!     Net lateral flow                           0.00
!     Drainage                                   0.00
!     Tiledrain flow                             0.00
!     Runoff                                     0.00
!     Mulch evaporation                         62.93
!     Soil Evaporation                          38.26
!     Transpiration                            117.51
!     Total evapotranspiration                 155.77
!     Total potential evapotranspiration       624.26

!     Initial mulch water content                0.87
!     Final mulch water content                  0.01

!     Final Balance                             0.006

